setting,run,query_time,time_sim,fnA,fnA_prec,fnA_rec,fnB_prec,fnB_rec,fnC_prec,fnC_rec,fnA_tp,fnA_fp,fnA_tn,fnA_fn,fnB_tp,fnB_fp,fnB_tn,fnB_fn,fnC_tp,fnC_fp,fnC_tn,fnC_fn,resp,resp_prec,resp_rec,resp_tp,resp_fp,resp_tn,resp_fn,mal,mal_prec,mal_rec,mal_tp,mal_fp,mal_tn,mal_fn,memb,memb_prec,memb_rec,memb_tp,memb_fp,memb_tn,memb_fn
6,3,0:00:07.654540,8,2,,,,,,,1,1,6,1,1,3,4,1,1,0,7,1,2,,,2,0,28,0,0,,,0,0,8,0,0,,,0,0,1060,0
6,3,0:00:08.024536,9,2,,,,,,,0,2,4,2,0,3,3,2,0,1,5,2,5,,,0,5,13,14,3,,,2,1,6,0,10,,,10,0,1056,0
6,3,0:00:09.554442,10,0,,,,,,,0,0,10,0,0,0,10,0,0,0,10,0,1,,,0,1,34,0,1,,,0,1,2,0,0,,,0,0,890,0
6,3,0:00:09.018892,11,0,,,,,,,0,0,8,2,0,0,8,2,0,0,8,2,0,,,0,0,29,0,0,,,0,0,5,0,4,,,0,4,939,0
6,3,0:00:09.103649,12,1,,,,,,,1,0,2,0,1,0,2,0,0,0,2,1,0,,,0,0,13,9,0,,,0,0,1,0,0,,,0,0,531,0
6,3,0:00:09.676117,13,0,,,,,,,0,0,6,0,0,1,5,0,0,0,6,0,9,,,9,0,21,0,9,,,9,0,1,0,6,,,0,6,259,0
6,3,0:00:11.376569,14,1,0.16666666666666666,0.14285714285714285,0.09523809523809523,0.14285714285714285,0.16666666666666666,0.07142857142857142,0,1,5,1,0,1,4,1,0,0,5,1,0,0.4583333333333333,0.24444444444444444,0,0,12,9,0,0.6842105263157895,0.34210526315789475,0,0,0,0,72,0.125,0.2857142857142857,0,72,770,0
6,4,0:00:06.572419,0,0,,,,,,,0,0,1,2,0,0,1,2,0,0,1,2,0,,,0,0,8,1,0,,,0,0,1,8,0,,,0,0,80,1
6,4,0:00:07.653522,1,0,,,,,,,0,0,7,0,0,0,7,0,0,0,7,0,0,,,0,0,18,0,0,,,0,0,5,10,0,,,0,0,314,1
6,4,0:00:06.805869,2,0,,,,,,,0,0,4,0,0,0,4,0,0,0,4,0,0,,,0,0,22,0,0,,,0,0,6,5,0,,,0,0,397,2
6,4,0:00:06.733989,3,0,,,,,,,0,0,5,1,0,1,4,1,0,0,5,1,0,,,0,0,33,0,0,,,0,0,17,3,0,,,0,0,1138,0
6,4,0:00:06.703062,4,1,,,,,,,0,1,6,1,0,0,6,1,0,0,6,1,1,,,0,1,29,1,1,,,0,1,12,0,0,,,0,0,758,0
6,4,0:00:06.656216,5,0,,,,,,,0,0,8,1,0,0,8,1,0,0,8,1,0,,,0,0,34,0,0,,,0,0,14,0,0,,,0,0,1034,0
6,4,0:00:06.667130,6,1,,,,,,,1,0,3,1,2,0,3,0,1,0,3,1,1,,,1,0,33,0,1,,,1,0,13,0,0,,,0,0,1299,0
6,4,0:00:06.504588,7,0,,,,,,,0,0,3,0,0,1,2,0,0,0,3,0,0,,,0,0,32,0,0,,,0,0,7,0,0,,,0,0,1081,0
6,4,0:00:07.621590,8,0,,,,,,,0,0,3,1,0,1,2,1,0,0,3,1,0,,,0,0,25,0,0,,,0,0,8,1,0,,,0,0,1009,0
6,4,0:00:06.685224,9,0,,,,,,,0,0,3,1,0,0,3,1,0,0,3,1,0,,,0,0,11,12,0,,,0,0,7,0,0,,,0,0,949,0
6,4,0:00:06.651208,10,0,,,,,,,0,0,9,0,0,0,9,0,0,0,9,0,0,,,0,0,28,0,0,,,0,0,4,0,0,,,0,0,758,0
6,4,0:00:06.946378,11,0,,,,,,,0,0,9,1,0,3,6,1,0,0,9,1,0,,,0,0,30,1,0,,,0,0,6,0,0,,,0,0,1346,0
6,4,0:00:06.723017,12,0,,,,,,,0,0,2,2,1,0,2,1,0,0,2,2,0,,,0,0,17,10,0,,,0,0,6,0,0,,,0,0,1444,0
6,4,0:00:07.080062,13,0,,,,,,,0,0,5,2,0,0,5,2,0,0,5,2,0,,,0,0,18,0,0,,,0,0,1,0,0,,,0,0,523,0
6,4,0:00:12.738925,14,1,0.6666666666666666,0.11764705882352941,0.36363636363636365,0.23529411764705882,1.0,0.11764705882352941,1,0,5,2,1,1,4,2,1,0,5,2,1,0.6666666666666666,0.05128205128205128,1,0,13,12,1,0.6666666666666666,0.06896551724137931,1,0,1,0,2,1.0,0.3333333333333333,2,0,959,0
6,5,0:00:06.647218,0,0,,,,,,,0,0,10,1,0,3,7,1,0,0,10,1,0,,,0,0,22,0,0,,,0,0,9,13,0,,,0,0,483,1
6,5,0:00:07.671450,1,0,,,,,,,0,0,3,0,0,1,2,0,0,0,3,0,0,,,0,0,14,0,0,,,0,0,1,5,0,,,0,0,132,0
6,5,0:00:07.746398,2,1,,,,,,,0,1,7,0,0,3,5,0,0,1,7,0,1,,,0,1,26,0,1,,,0,1,15,2,0,,,0,0,660,0
6,5,0:00:06.651175,3,0,,,,,,,0,0,8,1,0,0,8,1,0,0,8,1,0,,,0,0,34,0,0,,,0,0,14,4,0,,,0,0,1100,0
6,5,0:00:06.680131,4,1,,,,,,,1,0,3,0,1,0,3,0,1,0,3,0,1,,,0,1,30,0,1,,,0,1,8,1,0,,,0,0,712,0
6,5,0:00:07.501904,5,2,,,,,,,0,2,1,0,0,0,1,0,0,0,1,0,2,,,0,2,30,0,2,,,0,2,9,1,0,,,0,0,906,0
6,5,0:00:06.958394,6,1,,,,,,,0,1,7,0,0,3,5,0,0,1,7,0,1,,,0,1,28,0,1,,,0,1,9,0,0,,,0,0,789,0
6,5,0:00:06.886578,7,0,,,,,,,0,0,6,0,0,3,3,0,0,0,6,0,0,,,0,0,25,0,0,,,0,0,7,0,0,,,0,0,575,0
6,5,0:00:07.458043,8,2,,,,,,,0,2,9,0,0,2,8,0,0,1,9,0,2,,,0,2,28,0,2,,,0,2,12,0,0,,,0,0,1222,0
6,5,0:00:06.738973,9,0,,,,,,,0,0,3,2,1,1,2,1,0,0,3,2,0,,,0,0,14,15,0,,,0,0,2,1,0,,,0,0,971,0
6,5,0:00:06.775847,10,0,,,,,,,0,0,8,0,0,1,7,0,0,0,8,0,0,,,0,0,28,0,0,,,0,0,3,0,0,,,0,0,615,0
6,5,0:00:07.086059,11,1,,,,,,,1,0,7,1,1,1,6,1,1,0,7,1,1,,,0,1,29,0,1,,,0,1,3,0,0,,,0,0,847,0
6,5,0:00:07.240617,12,1,,,,,,,0,1,2,1,1,1,2,0,0,0,3,1,1,,,0,1,10,14,1,,,0,1,4,0,0,,,0,0,1079,0
6,5,0:00:06.878602,13,0,,,,,,,0,0,6,0,0,0,6,0,0,0,6,0,0,,,0,0,31,0,0,,,0,0,3,0,0,,,0,0,1019,0
6,5,0:00:06.853629,14,0,0.2222222222222222,0.2222222222222222,0.16666666666666666,0.4444444444444444,0.4,0.2222222222222222,0,0,5,1,0,1,4,1,0,0,5,1,0,0.0,0.0,0,0,10,11,0,0.0,0.0,0,0,1,0,0,,0.0,0,0,365,0
6,6,0:00:06.647219,0,1,,,,,,,0,1,10,1,0,1,10,1,0,1,10,1,1,,,0,1,19,1,1,,,0,1,9,11,0,,,0,0,440,1
6,6,0:00:06.592320,1,0,,,,,,,0,0,6,1,0,2,4,1,0,0,6,1,0,,,0,0,17,1,0,,,0,0,4,8,0,,,0,0,287,1
6,6,0:00:07.039153,2,1,,,,,,,0,1,5,1,0,2,4,1,0,1,5,1,1,,,0,1,28,2,1,,,0,1,11,4,0,,,0,0,762,3
6,6,0:00:06.836683,3,1,,,,,,,0,1,6,0,0,1,5,0,0,0,6,0,1,,,0,1,28,0,1,,,0,1,17,0,0,,,0,0,847,0
6,6,0:00:07.335379,4,1,,,,,,,0,1,9,4,1,5,5,3,0,0,10,4,1,,,0,1,34,0,1,,,0,1,14,1,2,,,0,2,1271,0
6,6,0:00:07.071056,5,1,,,,,,,1,0,9,0,1,2,7,0,1,0,9,0,3,,,3,0,40,0,0,,,0,0,12,1,0,,,0,0,1769,4
6,6,0:00:07.347317,6,2,,,,,,,0,2,7,0,0,3,6,0,0,1,8,0,3,,,0,3,40,0,3,,,3,0,12,1,6,,,6,0,1775,0
6,6,0:00:07.678461,7,0,,,,,,,0,0,9,0,0,3,6,0,0,0,9,0,1,,,0,1,30,0,1,,,0,1,11,0,0,,,0,0,1151,0
6,6,0:00:08.846306,8,1,,,,,,,1,0,4,2,1,0,4,2,1,0,4,2,1,,,0,1,33,1,0,,,0,0,7,1,10,,,0,10,1342,0
6,6,0:00:08.331667,9,0,,,,,,,0,0,4,2,0,1,3,2,0,0,4,2,0,,,0,0,8,16,1,,,0,1,0,0,0,,,0,0,792,0
6,6,0:00:09.748893,10,2,,,,,,,0,2,5,0,0,2,5,0,0,2,5,0,2,,,0,2,20,0,0,,,0,0,3,0,0,,,0,0,829,0
6,6,0:00:09.682101,11,0,,,,,,,0,0,6,0,0,2,4,0,0,0,6,0,0,,,0,0,22,0,2,,,0,2,3,0,8,,,0,8,753,0
6,6,0:00:10.149869,12,1,,,,,,,0,1,6,2,1,1,6,1,0,0,7,2,0,,,0,0,12,12,0,,,0,0,0,0,0,,,0,0,454,0
6,6,0:00:11.161126,13,1,,,,,,,1,0,5,0,1,1,4,0,1,0,5,0,5,,,2,3,15,0,0,,,0,0,1,0,0,,,0,0,689,0
6,6,0:00:11.500208,14,0,0.25,0.17647058823529413,0.16129032258064516,0.29411764705882354,0.375,0.17647058823529413,0,0,3,1,0,0,3,1,0,0,3,1,0,0.2631578947368421,0.10638297872340426,0,0,8,9,0,0.2727272727272727,0.1,0,0,0,0,0,0.23076923076923078,0.4,0,0,384,0
6,7,0:00:06.775847,0,0,,,,,,,0,0,3,0,0,0,3,0,0,0,3,0,0,,,0,0,16,0,0,,,0,0,2,14,0,,,0,0,256,0
6,7,0:00:06.775918,1,0,,,,,,,0,0,8,0,0,1,7,0,0,0,8,0,0,,,0,0,21,0,0,,,0,0,7,5,0,,,0,0,360,0
6,7,0:00:08.300755,2,0,,,,,,,0,0,7,0,0,1,6,0,0,0,7,0,0,,,0,0,21,0,0,,,0,0,10,4,0,,,0,0,399,1
6,7,0:00:08.333708,3,1,,,,,,,1,0,5,1,1,0,5,1,1,0,5,1,1,,,0,1,29,1,1,,,0,1,11,2,0,,,0,0,776,0
6,7,0:00:08.578054,4,0,,,,,,,0,0,1,1,0,0,1,1,0,0,1,1,0,,,0,0,31,0,0,,,0,0,11,2,0,,,0,0,777,0
6,7,0:00:08.692743,5,0,,,,,,,0,0,8,0,0,0,8,0,0,0,8,0,0,,,0,0,35,0,0,,,0,0,17,0,0,,,0,0,1293,0
6,7,0:00:07.150844,6,0,,,,,,,0,0,9,0,0,2,7,0,0,0,9,0,0,,,0,0,29,0,0,,,0,0,6,0,0,,,0,0,700,0
6,7,0:00:07.386209,7,0,,,,,,,0,0,4,2,1,2,2,1,0,0,4,2,0,,,0,0,39,0,0,,,0,0,13,0,0,,,0,0,1683,0
6,7,0:00:08.711698,8,0,,,,,,,0,0,6,2,0,3,3,2,0,0,6,2,0,,,0,0,37,0,0,,,0,0,11,0,0,,,0,0,1251,0
6,7,0:00:09.136561,9,1,,,,,,,0,1,3,1,0,1,3,1,0,1,3,1,1,,,0,1,14,8,1,,,0,1,7,0,0,,,0,0,549,0
6,7,0:00:08.814421,10,2,,,,,,,1,1,7,1,1,1,7,1,1,1,7,1,2,,,0,2,28,0,2,,,0,2,4,0,6,,,0,6,1006,0
6,7,0:00:08.697746,11,1,,,,,,,0,1,7,1,0,0,7,1,0,0,7,1,0,,,0,0,30,0,0,,,0,0,2,0,0,,,0,0,956,0
6,7,0:00:08.232934,12,0,,,,,,,0,0,7,1,1,0,7,0,0,0,7,1,1,,,0,1,14,13,1,,,0,1,0,0,0,,,0,0,892,0
6,7,0:00:10.616602,13,1,,,,,,,0,1,8,0,0,3,6,0,0,0,9,0,0,,,0,0,24,0,0,,,0,0,1,0,0,,,0,0,615,0
6,7,0:00:09.820749,14,0,0.3333333333333333,0.15384615384615385,0.2222222222222222,0.3076923076923077,0.5,0.15384615384615385,0,0,6,1,0,0,6,1,0,0,6,1,1,0.0,0.0,0,1,10,16,1,0.0,0.0,0,1,0,0,0,0.0,0.0,0,0,654,0
6,8,0:00:06.481662,0,0,,,,,,,0,0,8,0,0,0,8,0,0,0,8,0,0,,,0,0,18,0,0,,,0,0,7,11,0,,,0,0,324,0
6,8,0:00:06.982339,1,1,,,,,,,0,1,8,0,0,3,6,0,0,1,8,0,1,,,0,1,22,0,1,,,0,1,6,12,0,,,0,0,512,1
6,8,0:00:07.090987,2,0,,,,,,,0,0,9,1,0,1,8,1,0,0,9,1,0,,,0,0,24,0,0,,,0,0,14,2,0,,,0,0,524,0
6,8,0:00:06.748948,3,1,,,,,,,0,1,4,0,0,2,3,0,0,1,4,0,1,,,0,1,37,0,1,,,0,1,12,2,0,,,0,0,1171,0
6,8,0:00:06.691112,4,0,,,,,,,0,0,6,0,0,1,5,0,0,0,6,0,0,,,0,0,34,0,0,,,0,0,17,0,0,,,0,0,1229,0
6,8,0:00:07.191764,5,2,,,,,,,0,2,6,1,0,3,5,1,0,2,6,1,2,,,0,2,30,0,2,,,0,2,14,0,0,,,0,0,1063,0
6,8,0:00:06.652205,6,0,,,,,,,0,0,6,2,1,1,5,1,0,0,6,2,0,,,0,0,38,0,0,,,0,0,10,0,0,,,0,0,1410,0
6,8,0:00:07.132920,7,0,,,,,,,0,0,9,1,0,1,8,1,0,0,9,1,0,,,0,0,31,1,0,,,0,0,6,0,0,,,0,0,822,0
6,8,0:00:06.739971,8,0,,,,,,,0,0,5,0,0,2,3,0,0,0,5,0,0,,,0,0,30,0,0,,,0,0,4,0,0,,,0,0,940,0
6,8,0:00:07.330391,9,5,,,,,,,0,5,7,2,0,0,7,2,0,0,7,2,5,,,0,5,16,15,5,,,1,4,2,0,2,,,0,2,1094,0
6,8,0:00:08.414455,10,1,,,,,,,0,1,5,1,0,1,5,1,0,1,5,1,1,,,0,1,33,0,0,,,0,0,4,0,0,,,0,0,1012,0
6,8,0:00:08.623096,11,2,,,,,,,1,1,6,0,1,3,4,0,0,1,6,1,1,,,0,1,21,1,0,,,0,0,0,0,0,,,0,0,470,0
6,8,0:00:08.828355,12,4,,,,,,,2,2,8,0,2,3,7,0,1,0,10,1,2,,,1,1,17,11,1,,,0,1,2,0,4,,,0,4,554,0
6,8,0:00:08.474464,13,0,,,,,,,0,0,5,0,0,0,5,0,0,0,5,0,13,,,11,2,26,0,14,,,11,3,1,0,0,,,0,0,431,0
6,8,0:00:11.557101,14,0,0.1875,0.25,0.16,0.3333333333333333,0.14285714285714285,0.08333333333333333,0,0,6,1,0,0,6,1,0,0,6,1,0,0.46153846153846156,0.2222222222222222,0,0,16,14,0,0.5,0.3076923076923077,0,0,2,0,116,0.0,0.0,0,116,768,0
6,9,0:00:07.294458,0,0,,,,,,,0,0,4,1,0,2,2,1,0,0,4,1,0,,,0,0,17,0,0,,,0,0,4,13,0,,,0,0,289,0
6,9,0:00:06.902536,1,0,,,,,,,0,0,7,1,0,0,7,1,0,0,7,1,0,,,0,0,20,1,0,,,0,0,5,9,0,,,0,0,388,4
6,9,0:00:06.954398,2,1,,,,,,,1,0,4,0,1,0,4,0,1,0,4,0,2,,,2,0,24,0,2,,,2,0,10,3,2,,,2,0,543,0
6,9,0:00:06.933454,3,1,,,,,,,1,0,4,0,1,1,3,0,1,0,4,0,1,,,0,1,31,0,0,,,0,0,16,0,0,,,0,0,1104,0
6,9,0:00:07.093026,4,0,,,,,,,0,0,4,1,0,0,4,1,0,0,4,1,0,,,0,0,30,2,1,,,0,1,15,1,0,,,0,0,1147,3
6,9,0:00:07.354956,5,2,,,,,,,0,2,5,1,0,2,4,1,0,0,6,1,0,,,0,0,34,0,0,,,0,0,15,1,0,,,0,0,1388,0
6,9,0:00:07.922808,6,0,,,,,,,0,0,3,1,0,1,2,1,0,0,3,1,2,,,0,2,32,0,2,,,0,2,10,0,0,,,0,0,906,0
6,9,0:00:10.226644,7,1,,,,,,,0,1,2,0,0,2,1,0,0,1,2,0,1,,,0,1,24,0,0,,,0,0,12,0,0,,,0,0,1130,2
6,9,0:00:09.654176,8,1,,,,,,,1,0,9,0,1,2,7,0,1,0,9,0,1,,,0,1,25,0,1,,,0,1,7,0,0,,,0,0,945,0
6,9,0:00:08.928119,9,0,,,,,,,0,0,4,2,0,0,4,2,0,0,4,2,0,,,0,0,12,11,1,,,0,1,3,0,0,,,0,0,727,0
6,9,0:00:09.844666,10,0,,,,,,,0,0,6,0,0,2,4,0,0,0,6,0,0,,,0,0,23,0,0,,,0,0,4,0,0,,,0,0,1042,0
6,9,0:00:10.362252,11,0,,,,,,,0,0,9,0,0,1,8,0,0,0,9,0,0,,,0,0,22,0,0,,,0,0,4,0,2,,,0,2,792,0
6,9,0:00:11.130197,12,2,,,,,,,2,0,7,0,2,0,7,0,1,0,7,1,1,,,1,0,10,9,0,,,0,0,1,0,2,,,0,2,835,0
6,9,0:00:11.528161,13,1,,,,,,,0,1,9,1,0,1,9,1,0,1,9,1,10,,,9,1,27,2,9,,,9,0,1,0,0,,,0,0,777,0
6,9,0:00:14.854277,14,0,0.5555555555555556,0.35714285714285715,0.2631578947368421,0.35714285714285715,0.6666666666666666,0.2857142857142857,0,0,4,1,0,0,4,1,0,0,4,1,0,0.6666666666666666,0.2222222222222222,0,0,5,17,1,0.6470588235294118,0.2894736842105263,0,1,0,0,82,0.022727272727272728,0.18181818181818182,0,82,488,0
6,10,0:00:08.576126,0,0,,,,,,,0,0,2,0,0,0,2,0,0,0,2,0,0,,,0,0,14,0,0,,,0,0,1,13,0,,,0,0,196,0
6,10,0:00:07.107930,1,0,,,,,,,0,0,10,0,0,2,8,0,0,0,10,0,0,,,0,0,22,0,0,,,0,0,9,6,0,,,0,0,435,0
6,10,0:00:07.607044,2,0,,,,,,,0,0,7,0,0,1,6,0,0,0,7,0,0,,,0,0,17,0,0,,,0,0,5,2,0,,,0,0,206,1
6,10,0:00:06.359954,3,1,,,,,,,0,1,6,0,0,0,6,0,0,0,6,0,1,,,0,1,36,0,1,,,0,1,16,4,0,,,0,0,1098,0
6,10,0:00:06.330027,4,0,,,,,,,0,0,7,0,0,0,7,0,0,0,7,0,0,,,0,0,25,0,0,,,0,0,10,1,0,,,0,0,505,0
6,10,0:00:06.374948,5,0,,,,,,,0,0,6,1,0,0,6,1,0,0,6,1,0,,,0,0,31,0,0,,,0,0,15,0,0,,,0,0,807,0
6,10,0:00:06.491635,6,0,,,,,,,0,0,5,0,0,1,4,0,0,0,5,0,0,,,0,0,37,0,0,,,0,0,14,0,0,,,0,0,1306,0
6,10,0:00:06.532486,7,0,,,,,,,0,0,2,5,0,1,1,5,0,0,2,5,0,,,0,0,30,1,0,,,0,0,6,1,0,,,0,0,981,0
6,10,0:00:07.310445,8,0,,,,,,,0,0,2,1,0,0,2,1,0,0,2,1,0,,,0,0,26,0,0,,,0,0,2,0,0,,,0,0,558,0
6,10,0:00:07.367948,9,1,,,,,,,0,1,4,1,0,2,3,1,0,1,4,1,1,,,0,1,20,9,1,,,0,1,10,0,0,,,0,0,1132,0
6,10,0:00:07.018209,10,0,,,,,,,0,0,3,0,0,0,3,0,0,0,3,0,0,,,0,0,30,0,0,,,0,0,6,0,0,,,0,0,1298,0
6,10,0:00:06.979281,11,2,,,,,,,0,2,2,0,0,2,2,0,0,2,2,0,2,,,0,2,24,0,2,,,1,1,4,0,0,,,0,0,896,0
6,10,0:00:08.874286,12,2,,,,,,,2,0,6,0,2,3,3,0,0,0,6,2,14,,,14,0,11,0,13,,,13,0,2,0,596,,,0,156,1058,0
6,10,0:00:10.348314,13,0,,,,,,,0,0,6,1,1,3,3,0,0,0,6,1,0,,,0,0,27,0,0,,,0,0,1,0,0,,,0,0,703,0
6,10,0:00:09.453764,14,1,0.42857142857142855,0.21428571428571427,0.2,0.2857142857142857,0.25,0.07142857142857142,1,0,8,2,1,1,7,2,1,0,8,2,1,0.7894736842105263,0.375,1,0,15,15,0,0.8235294117647058,0.34146341463414637,0,0,5,0,0,0.0,0.0,0,0,903,0
7,1,0:00:06.238312,0,1,,,,,,,0,1,6,0,0,1,6,0,0,1,6,0,1,,,0,1,12,0,1,,,0,1,5,7,0,,,0,0,169,0
7,1,0:00:06.970316,1,1,,,,,,,1,0,3,0,1,0,3,0,1,0,3,0,1,,,0,1,9,0,1,,,0,1,2,2,0,,,0,0,75,0
7,1,0:00:06.628232,2,0,,,,,,,0,0,3,3,0,0,3,3,0,0,3,3,0,,,0,0,14,0,0,,,0,0,10,1,0,,,0,0,189,0
7,1,0:00:07.680406,3,0,,,,,,,0,0,3,0,0,1,2,0,0,0,3,0,0,,,0,0,20,0,0,,,0,0,12,0,0,,,0,0,396,0
7,1,0:00:06.827695,4,1,,,,,,,1,0,5,0,1,0,5,0,1,0,5,0,1,,,0,1,17,0,1,,,0,1,10,2,0,,,0,0,443,0
7,1,0:00:07.754248,5,1,,,,,,,1,0,6,0,1,1,5,0,1,0,6,0,1,,,0,1,26,0,1,,,0,1,18,1,0,,,0,0,848,0
7,1,0:00:07.516883,6,0,,,,,,,0,0,5,0,0,1,4,0,0,0,5,0,0,,,0,0,28,0,0,,,0,0,16,0,0,,,0,0,1152,0
7,1,0:00:07.616626,7,1,,,,,,,0,1,3,0,0,2,2,0,0,1,3,0,1,,,0,1,21,0,1,,,0,1,6,0,0,,,0,0,746,0
7,1,0:00:07.700342,8,0,,,,,,,0,0,10,1,1,1,9,0,0,0,10,1,0,,,0,0,28,0,0,,,0,0,14,0,0,,,0,0,1222,0
7,1,0:00:08.466352,9,0,,,,,,,0,0,7,2,0,2,5,2,0,0,7,2,0,,,0,0,21,1,0,,,0,0,7,0,2,,,0,2,879,0
7,1,0:00:09.041851,10,4,,,,,,,1,3,7,0,0,1,6,0,0,0,7,0,0,,,0,0,22,0,0,,,0,0,4,0,0,,,0,0,1036,0
7,1,0:00:08.665912,11,1,,,,,,,0,1,3,0,0,2,2,0,0,1,3,0,5,,,0,5,17,0,2,,,0,2,4,0,0,,,0,0,676,0
7,1,0:00:08.793507,12,1,,,,,,,0,1,3,1,1,1,3,0,0,1,3,1,1,,,0,1,10,5,1,,,0,1,3,0,18,,,0,18,461,0
7,1,0:00:10.454007,13,0,,,,,,,0,0,7,0,0,1,6,0,0,0,7,0,0,,,0,0,19,0,1,,,0,1,3,0,10,,,0,10,1093,0
7,1,0:00:11.076368,14,0,0.36363636363636365,0.3333333333333333,0.2631578947368421,0.45454545454545453,0.42857142857142855,0.2727272727272727,0,0,6,1,0,0,6,1,0,0,6,1,0,0.0,0.0,0,0,11,7,0,0.0,0.0,0,0,1,0,0,0.0,,0,0,639,0
7,2,0:00:06.913615,0,1,,,,,,,1,0,5,0,1,1,4,0,1,0,5,0,2,,,2,0,8,0,2,,,2,0,4,4,2,,,2,0,96,2
7,2,0:00:06.772019,1,0,,,,,,,0,0,7,2,1,0,7,1,0,0,7,2,0,,,0,0,14,1,0,,,0,0,7,5,0,,,0,0,216,0
7,2,0:00:07.574691,2,1,,,,,,,0,1,5,1,0,2,4,1,0,1,5,1,2,,,0,2,19,0,0,,,0,0,10,1,0,,,0,0,371,0
7,2,0:00:07.705489,3,0,,,,,,,0,0,9,2,0,2,7,2,0,0,9,2,0,,,0,0,19,0,0,,,0,0,10,1,0,,,0,0,347,0
7,2,0:00:07.101006,4,1,,,,,,,0,1,6,0,0,3,4,0,0,1,6,0,1,,,0,1,29,0,0,,,0,0,16,0,0,,,0,0,846,0
7,2,0:00:07.108021,5,1,,,,,,,0,1,6,2,1,2,5,1,0,1,6,2,1,,,0,1,31,1,1,,,0,1,18,0,0,,,0,0,978,0
7,2,0:00:06.898555,6,1,,,,,,,1,0,5,1,2,1,4,0,1,0,5,1,1,,,0,1,22,0,1,,,0,1,5,0,2,,,0,2,643,0
7,2,0:00:07.231644,7,4,,,,,,,0,4,4,1,0,2,3,1,0,0,5,1,0,,,0,0,28,0,1,,,0,1,9,0,0,,,0,0,737,0
7,2,0:00:07.527815,8,0,,,,,,,0,0,7,4,2,0,7,2,0,0,7,4,11,,,0,11,25,1,10,,,8,2,9,0,0,,,0,0,819,0
7,2,0:00:08.439395,9,1,,,,,,,0,1,6,1,0,2,5,1,0,1,6,1,1,,,0,1,23,5,0,,,0,0,8,0,56,,,0,56,992,0
7,2,0:00:08.733637,10,1,,,,,,,0,1,6,0,0,2,5,0,0,1,6,0,1,,,0,1,29,0,1,,,0,1,8,0,0,,,0,0,1232,0
7,2,0:00:08.670978,11,0,,,,,,,0,0,5,0,0,2,3,0,0,0,5,0,0,,,0,0,23,0,1,,,0,1,9,0,0,,,0,0,723,0
7,2,0:00:08.429453,12,1,,,,,,,1,0,3,1,2,0,3,0,0,0,3,2,0,,,0,0,13,7,0,,,0,0,4,0,0,,,0,0,688,0
7,2,0:00:08.876228,13,0,,,,,,,0,0,7,2,0,1,6,2,0,0,7,2,6,,,6,0,27,1,1,,,1,0,2,0,0,,,0,0,958,0
7,2,0:00:08.870307,14,1,0.3076923076923077,0.18181818181818182,0.30303030303030304,0.45454545454545453,0.375,0.13636363636363635,1,0,8,1,1,3,5,1,1,0,8,1,1,0.3333333333333333,0.32142857142857145,1,0,13,3,0,0.6111111111111112,0.5,0,0,2,0,16,0.02631578947368421,0.5,0,16,584,0
7,3,0:00:06.792830,0,0,,,,,,,0,0,4,0,0,1,3,0,0,0,4,0,0,,,0,0,10,0,0,,,0,0,3,7,0,,,0,0,100,0
7,3,0:00:06.883587,1,2,,,,,,,0,2,6,3,1,3,5,2,0,2,6,3,2,,,0,2,13,1,2,,,0,2,7,4,0,,,0,0,246,1
7,3,0:00:06.871619,2,0,,,,,,,0,0,4,0,0,0,4,0,0,0,4,0,0,,,0,0,9,0,0,,,0,0,2,0,0,,,0,0,44,0
7,3,0:00:07.950779,3,3,,,,,,,1,2,2,1,0,1,2,1,0,0,3,1,3,,,1,2,24,1,3,,,1,2,14,0,0,,,0,0,587,0
7,3,0:00:08.576049,4,1,,,,,,,0,1,6,1,0,3,4,1,0,1,6,1,1,,,0,1,21,1,1,,,0,1,12,1,0,,,0,0,539,1
7,3,0:00:08.958011,5,5,,,,,,,1,4,12,1,1,2,12,1,0,1,13,2,5,,,1,4,29,0,4,,,0,4,18,0,0,,,0,0,1119,2
7,3,0:00:07.416163,6,0,,,,,,,0,0,8,1,0,1,7,1,0,0,8,1,0,,,0,0,26,1,0,,,0,0,11,1,0,,,0,0,628,0
7,3,0:00:08.532177,7,1,,,,,,,0,1,5,1,0,1,5,1,0,0,6,1,3,,,0,3,19,2,3,,,3,0,11,0,6,,,0,6,707,0
7,3,0:00:08.273873,8,1,,,,,,,0,1,5,1,0,2,4,1,0,0,6,1,0,,,0,0,25,2,0,,,0,0,7,0,0,,,0,0,1097,0
7,3,0:00:07.258583,9,0,,,,,,,0,0,5,1,0,0,5,1,0,0,5,1,1,,,0,1,16,8,1,,,0,1,7,0,0,,,0,0,641,0
7,3,0:00:07.268528,10,0,,,,,,,0,0,6,4,1,1,5,3,0,0,6,4,0,,,0,0,29,2,0,,,0,0,8,0,0,,,0,0,1574,0
7,3,0:00:07.010218,11,0,,,,,,,0,0,10,0,0,1,9,0,0,0,10,0,0,,,0,0,22,0,0,,,0,0,2,0,0,,,0,0,658,0
7,3,0:00:07.069092,12,1,,,,,,,1,0,5,1,1,1,4,1,0,0,5,2,0,,,0,0,12,9,0,,,0,0,3,0,0,,,0,0,757,0
